dealt,desired,first_to_play,dealer,wild_suit,player0desired,player1desired,player2desired,player3desired,result,hand1,hand2,hand3,hand4,hand5,hand6,hand7,hand8,hand9,deciding_player
8,1,2,3,0,1,-1,2,2,1,2,11,17,12,27,31,34,1,44,1
7,0,3,0,3,2,-1,-1,5,1,14,27,0,30,3,22,6,44,44,1
6,2,0,1,1,0,2,-1,-1,1,32,33,27,2,11,34,44,44,44,2
4,0,1,3,0,-1,-1,-1,-1,1,7,19,0,12,44,44,44,44,44,1
4,1,1,3,0,-1,0,-1,-1,1,8,21,16,22,44,44,44,44,44,2
2,0,1,1,1,-1,0,2,2,1,28,26,44,44,44,44,44,44,44,0
2,0,1,1,1,-1,-1,-1,-1,1,3,30,44,44,44,44,44,44,44,1
2,2,1,1,1,-1,0,-1,-1,1,2,23,44,44,44,44,44,44,44,2
1,0,2,2,0,-1,-1,0,0,1,1,44,44,44,44,44,44,44,44,0
1,0,2,2,0,0,-1,0,0,1,8,44,44,44,44,44,44,44,44,1
1,0,2,2,0,-1,-1,0,-1,1,4,44,44,44,44,44,44,44,44,3
9,2,2,3,0,3,-1,3,5,1,29,8,26,1,19,30,13,17,12,1
9,2,3,0,0,-1,-1,-1,2,1,3,9,22,27,4,26,28,13,17,0
9,2,3,0,0,-1,-1,-1,-1,1,34,15,7,21,0,20,24,11,2,3
9,1,1,1,0,-1,-1,-1,-1,1,17,14,22,15,8,27,12,25,32,1
9,3,1,1,0,-1,1,-1,-1,1,13,28,29,20,0,21,31,3,18,2
1,0,1,0,2,-1,0,0,1,1,16,44,44,44,44,44,44,44,44,0
1,0,1,0,2,-1,-1,-1,-1,1,0,44,44,44,44,44,44,44,44,1
2,0,2,1,4,-1,-1,2,0,1,12,9,44,44,44,44,44,44,44,0
2,0,2,1,4,0,-1,2,0,1,26,6,44,44,44,44,44,44,44,1
3,0,3,2,2,-1,-1,-1,1,1,2,10,16,44,44,44,44,44,44,0
3,1,3,2,2,0,-1,-1,1,1,20,15,11,44,44,44,44,44,44,1
4,2,2,3,1,-1,-1,4,-1,1,7,31,4,6,44,44,44,44,44,3
5,0,3,0,1,-1,-1,-1,1,1,11,9,17,12,10,44,44,44,44,0
5,2,3,0,1,0,1,-1,1,1,1,28,19,22,6,44,44,44,44,2
5,1,3,0,1,-1,-1,-1,-1,1,2,16,25,32,24,44,44,44,44,3
7,2,1,2,0,-1,1,0,3,1,30,15,0,28,21,12,26,44,44,0
8,1,0,3,1,-1,-1,-1,-1,1,24,34,22,21,8,7,32,12,44,0
8,2,0,3,1,1,-1,-1,-1,1,29,6,1,5,2,31,28,27,44,1
9,1,1,0,1,-1,3,8,1,1,33,13,1,14,15,0,8,9,34,0
9,1,1,1,1,-1,3,5,1,1,18,28,8,15,32,3,31,20,0,0
9,1,1,2,1,-1,2,2,6,1,31,14,12,24,22,1,4,11,9,0
9,0,2,3,1,3,-1,0,4,1,1,29,32,8,30,22,16,12,7,1
8,1,0,0,0,3,2,-1,-1,1,29,10,12,21,7,13,33,8,44,2
6,1,0,2,2,-1,-1,-1,-1,1,4,5,1,32,21,27,44,44,44,0
6,1,0,2,2,1,1,-1,-1,1,26,10,28,25,16,23,44,44,44,2
4,0,0,0,1,2,-1,-1,-1,1,30,6,32,5,44,44,44,44,44,1
4,0,0,0,1,2,0,4,-1,1,10,34,20,24,44,44,44,44,44,3
3,1,0,1,2,-1,-1,-1,-1,1,26,7,34,44,44,44,44,44,44,0
2,0,1,2,1,-1,0,1,2,1,7,22,44,44,44,44,44,44,44,0
2,0,1,2,1,-1,-1,-1,-1,1,16,24,44,44,44,44,44,44,44,1
2,2,1,2,1,-1,0,1,-1,1,19,15,44,44,44,44,44,44,44,3
1,0,3,3,0,-1,-1,-1,1,1,8,44,44,44,44,44,44,44,44,0
1,0,3,3,0,0,-1,-1,1,1,13,44,44,44,44,44,44,44,44,1
1,0,3,3,0,0,0,-1,1,1,27,44,44,44,44,44,44,44,44,2
1,1,3,3,0,-1,-1,-1,-1,1,20,44,44,44,44,44,44,44,44,3
9,1,0,1,0,2,-1,-1,-1,1,16,22,2,24,3,33,13,11,15,1
9,2,0,3,0,-1,-1,-1,-1,1,13,30,2,34,12,25,20,23,16,0
1,0,0,3,2,-1,-1,-1,-1,1,17,44,44,44,44,44,44,44,44,0
1,0,0,3,2,0,0,1,-1,1,21,44,44,44,44,44,44,44,44,3
2,0,1,0,2,-1,1,1,0,1,4,18,44,44,44,44,44,44,44,0
2,1,1,0,2,-1,1,-1,-1,1,34,9,44,44,44,44,44,44,44,2
3,0,3,1,3,-1,-1,-1,-1,1,8,34,33,44,44,44,44,44,44,3
4,0,1,2,1,-1,-1,-1,-1,1,33,7,21,9,44,44,44,44,44,1
5,0,0,3,2,2,-1,-1,-1,1,0,17,21,13,12,44,44,44,44,1
5,0,0,3,2,2,0,5,-1,1,7,31,27,16,19,44,44,44,44,3
6,1,0,0,1,-1,-1,-1,-1,1,27,26,16,30,10,17,44,44,44,0
9,2,0,3,4,1,0,-1,-1,1,1,3,24,15,14,0,27,10,17,2
8,1,0,3,3,0,-1,-1,-1,1,10,3,6,8,32,14,34,1,44,1
7,2,3,0,0,-1,-1,-1,0,1,19,25,30,34,17,4,24,44,44,0
7,1,3,0,0,2,-1,-1,0,1,11,5,6,28,29,34,16,44,44,1
7,0,3,0,0,-1,-1,-1,-1,1,8,15,0,20,7,33,3,44,44,3
6,0,2,1,2,-1,-1,1,2,1,25,30,8,22,33,13,44,44,44,0
4,2,2,3,3,-1,-1,3,2,1,14,21,22,29,44,44,44,44,44,0
4,0,2,3,3,2,-1,3,2,1,8,13,0,27,44,44,44,44,44,1
3,0,0,0,4,-1,-1,-1,-1,1,18,4,27,44,44,44,44,44,44,0
3,0,0,0,4,0,-1,-1,-1,1,32,8,28,44,44,44,44,44,44,1
3,3,0,0,4,0,0,-1,-1,1,34,5,14,44,44,44,44,44,44,2
2,0,2,1,3,-1,-1,0,2,1,26,18,44,44,44,44,44,44,44,0
2,0,2,1,3,0,-1,0,2,1,22,14,44,44,44,44,44,44,44,1
1,0,2,2,4,-1,-1,1,1,1,16,44,44,44,44,44,44,44,44,0
1,0,2,2,4,0,-1,1,1,1,8,44,44,44,44,44,44,44,44,1
1,1,2,2,4,-1,-1,-1,-1,1,21,44,44,44,44,44,44,44,44,2
9,0,1,0,4,-1,1,1,-1,1,21,28,14,0,7,17,23,1,9,3
9,1,0,1,4,1,0,8,-1,1,9,10,34,4,18,23,22,30,6,3
9,4,2,2,4,-1,-1,9,-1,1,15,22,6,33,27,16,24,4,8,3
1,0,3,2,3,-1,-1,-1,1,1,2,44,44,44,44,44,44,44,44,0
1,0,3,2,3,0,-1,-1,1,1,24,44,44,44,44,44,44,44,44,1
1,1,3,2,3,-1,-1,-1,-1,1,28,44,44,44,44,44,44,44,44,3
2,0,3,3,3,-1,-1,-1,0,1,7,16,44,44,44,44,44,44,44,0
2,0,3,3,3,0,-1,-1,0,1,18,27,44,44,44,44,44,44,44,1
2,0,3,3,3,0,0,-1,0,1,6,21,44,44,44,44,44,44,44,2
3,1,3,0,2,-1,-1,-1,0,1,14,31,28,44,44,44,44,44,44,0
3,1,3,0,2,1,-1,-1,0,1,34,13,3,44,44,44,44,44,44,1
3,0,3,0,2,-1,-1,-1,-1,1,34,12,23,44,44,44,44,44,44,3
4,1,0,1,0,1,2,2,-1,1,26,24,31,14,44,44,44,44,44,3
5,2,1,2,3,-1,0,-1,-1,1,34,1,25,19,33,44,44,44,44,2
7,1,0,0,2,1,1,-1,-1,1,12,34,9,17,2,11,27,44,44,2
9,1,3,2,2,1,-1,-1,0,1,24,9,3,33,13,5,10,21,4,1
9,0,0,0,2,-1,-1,-1,-1,1,27,18,10,11,22,12,17,15,26,0
8,0,3,2,4,-1,-1,-1,3,1,13,10,26,28,7,18,14,12,44,0
8,0,3,2,4,0,-1,-1,3,1,2,24,29,27,22,25,1,5,44,1
6,0,1,0,0,-1,-1,-1,-1,1,13,25,11,33,0,16,44,44,44,1
5,0,0,1,1,-1,-1,-1,-1,1,3,4,12,6,1,44,44,44,44,0
5,1,0,1,1,0,-1,-1,-1,1,21,26,15,27,11,44,44,44,44,1
5,1,0,1,1,0,1,1,-1,1,2,34,7,19,10,44,44,44,44,3
4,1,2,2,3,-1,-1,2,3,1,19,3,34,13,44,44,44,44,44,0
3,0,1,3,1,-1,2,-1,-1,1,25,28,2,44,44,44,44,44,44,2
2,1,1,0,2,-1,0,0,2,1,25,20,44,44,44,44,44,44,44,0
2,0,1,0,2,-1,-1,-1,-1,1,6,26,44,44,44,44,44,44,44,1
1,0,0,1,1,0,-1,-1,-1,1,21,44,44,44,44,44,44,44,44,1
1,0,0,1,1,0,0,-1,-1,1,10,44,44,44,44,44,44,44,44,2
1,0,0,1,1,0,0,0,-1,1,17,44,44,44,44,44,44,44,44,3
9,0,0,2,1,-1,-1,-1,-1,1,33,21,12,8,7,26,29,10,3,0
9,1,3,0,1,-1,-1,-1,1,1,7,19,17,5,0,15,33,29,9,0
9,2,1,1,1,-1,0,6,5,1,26,1,8,0,27,14,7,24,34,0
1,0,1,0,1,-1,0,1,1,1,10,44,44,44,44,44,44,44,44,0
1,0,1,0,1,-1,-1,-1,-1,1,16,44,44,44,44,44,44,44,44,1
1,1,1,0,1,-1,0,-1,-1,1,28,44,44,44,44,44,44,44,44,2
2,0,2,1,2,-1,-1,0,1,1,5,29,44,44,44,44,44,44,44,0
3,1,2,2,1,-1,-1,2,1,1,29,34,16,44,44,44,44,44,44,0
3,0,2,2,1,1,-1,2,1,1,20,17,33,44,44,44,44,44,44,1
3,2,2,2,1,-1,-1,-1,-1,1,10,8,31,44,44,44,44,44,44,2
4,0,2,3,2,0,-1,2,4,1,31,14,17,7,44,44,44,44,44,1
4,2,2,3,2,-1,-1,-1,-1,1,0,21,24,34,44,44,44,44,44,2
5,2,2,0,3,-1,-1,0,-1,1,8,32,10,33,18,44,44,44,44,3
6,1,2,1,1,-1,-1,2,6,1,13,31,7,33,21,30,44,44,44,0
8,2,2,3,3,1,-1,7,3,1,27,4,7,23,26,34,34,20,44,1
9,1,2,1,3,-1,-1,2,2,1,12,17,1,34,4,32,14,15,2,0
8,0,2,0,3,3,-1,7,2,1,28,10,13,15,4,5,11,20,44,1
6,0,1,2,0,-1,1,6,1,1,25,20,33,29,28,17,44,44,44,0
5,0,3,3,3,-1,-1,-1,1,1,4,19,20,18,31,44,44,44,44,0
5,2,3,3,3,0,-1,-1,1,1,10,34,23,21,0,44,44,44,44,1
3,0,1,1,1,-1,-1,-1,-1,1,30,5,12,44,44,44,44,44,44,1
3,0,1,1,1,-1,0,-1,-1,1,29,16,6,44,44,44,44,44,44,2
3,3,1,1,1,-1,0,0,-1,1,17,21,34,44,44,44,44,44,44,3
2,0,3,2,3,-1,-1,-1,1,1,1,5,44,44,44,44,44,44,44,0
2,0,3,2,3,0,-1,-1,1,1,7,2,44,44,44,44,44,44,44,1
2,0,3,2,3,0,0,-1,1,1,15,8,44,44,44,44,44,44,44,2
1,0,3,3,0,-1,-1,-1,1,1,7,44,44,44,44,44,44,44,44,0
1,0,3,3,0,0,-1,-1,1,1,31,44,44,44,44,44,44,44,44,1
1,0,3,3,0,0,0,-1,1,1,0,44,44,44,44,44,44,44,44,2
1,1,3,3,0,-1,-1,-1,-1,1,12,44,44,44,44,44,44,44,44,3
9,1,0,2,0,2,-1,-1,-1,1,3,1,29,23,17,27,4,30,19,1
9,0,1,3,0,-1,-1,-1,-1,1,29,19,9,12,31,28,7,1,16,1
1,0,0,3,4,0,-1,-1,-1,1,4,44,44,44,44,44,44,44,44,1
2,0,0,0,1,0,-1,-1,-1,1,22,5,44,44,44,44,44,44,44,1
2,0,0,0,1,0,0,-1,-1,1,8,30,44,44,44,44,44,44,44,2
3,0,0,1,3,-1,-1,-1,-1,1,4,16,0,44,44,44,44,44,44,0
3,1,0,1,3,0,-1,-1,-1,1,26,29,3,44,44,44,44,44,44,1
3,0,0,1,3,0,1,1,-1,1,30,31,7,44,44,44,44,44,44,3
4,0,2,2,0,-1,-1,2,1,1,28,12,15,25,44,44,44,44,44,0
4,1,2,2,0,0,-1,2,1,1,34,32,3,16,44,44,44,44,44,1
5,1,1,3,0,-1,-1,-1,-1,1,34,12,16,3,11,44,44,44,44,1
6,1,3,0,0,-1,-1,-1,4,1,21,2,4,31,34,25,44,44,44,0
6,0,3,0,0,1,0,-1,4,1,24,8,23,15,20,5,44,44,44,2
7,2,1,1,0,-1,-1,-1,-1,1,34,11,7,19,23,13,30,44,44,1
9,0,2,3,2,-1,-1,-1,-1,1,31,25,24,23,33,19,12,2,6,2
9,1,1,0,2,-1,2,0,0,1,9,27,22,34,10,19,21,31,18,0
9,1,3,1,2,-1,-1,-1,7,1,3,6,33,0,23,32,31,26,19,0
7,0,2,0,2,1,-1,6,7,1,5,7,12,3,17,21,9,44,44,1
6,1,0,1,0,-1,-1,-1,-1,1,15,34,7,16,33,10,44,44,44,0
5,0,1,2,3,-1,1,1,2,1,31,22,14,34,10,44,44,44,44,0
5,1,1,2,3,-1,-1,-1,-1,1,26,11,19,33,0,44,44,44,44,1
4,0,2,3,3,1,-1,2,2,1,0,13,10,18,44,44,44,44,44,1
3,1,0,0,3,0,-1,-1,-1,1,14,8,29,44,44,44,44,44,44,1
3,0,0,0,3,0,1,-1,-1,1,11,12,31,44,44,44,44,44,44,2
2,0,1,1,3,-1,0,0,1,1,21,0,44,44,44,44,44,44,44,0
2,0,1,1,3,-1,-1,-1,-1,1,17,10,44,44,44,44,44,44,44,1
1,0,2,2,2,0,-1,0,0,1,1,44,44,44,44,44,44,44,44,1
1,0,2,2,2,-1,-1,-1,-1,1,14,44,44,44,44,44,44,44,44,2
1,0,2,2,2,-1,-1,0,-1,1,17,44,44,44,44,44,44,44,44,3
9,0,0,3,2,-1,-1,-1,-1,1,4,27,18,7,11,23,14,2,19,0
9,2,3,0,2,-1,-1,-1,4,1,34,2,14,21,15,28,23,12,0,0
9,3,0,1,2,1,-1,-1,-1,1,20,17,24,7,27,31,6,2,34,1
9,2,0,1,2,1,3,3,-1,1,15,3,22,26,34,18,32,16,33,3
9,2,0,2,2,-1,-1,-1,-1,1,28,18,30,5,10,32,6,9,16,0
1,0,3,2,0,-1,-1,-1,1,1,24,44,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,0,0,1,1,15,34,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,-1,-1,-1,1,3,27,44,44,44,44,44,44,44,1
3,0,2,0,0,1,-1,3,1,1,24,1,7,44,44,44,44,44,44,1
4,0,0,1,0,-1,-1,-1,-1,1,20,6,4,7,44,44,44,44,44,0
4,0,0,1,0,0,1,-1,-1,1,14,13,5,9,44,44,44,44,44,2
5,0,1,2,1,-1,1,1,5,1,18,13,16,2,14,44,44,44,44,0
5,1,1,2,1,-1,-1,-1,-1,1,34,33,24,10,8,44,44,44,44,1
6,0,1,3,3,-1,-1,-1,-1,1,26,17,4,10,19,18,44,44,44,1
9,1,1,2,3,-1,-1,-1,-1,1,3,34,0,6,1,14,5,15,26,1
9,3,2,3,3,-1,-1,8,5,1,3,19,17,25,34,10,27,32,33,0
9,1,0,0,3,2,-1,-1,-1,1,12,26,4,3,7,29,10,31,28,1
9,2,2,1,3,-1,-1,5,8,1,6,26,1,3,22,31,10,33,29,0
9,1,2,1,3,2,-1,5,8,1,5,12,23,0,24,32,4,34,27,1
9,5,2,1,3,-1,-1,-1,-1,1,20,9,2,8,14,18,11,17,21,2
8,1,2,2,2,1,-1,7,5,1,12,18,2,7,30,17,28,4,44,1
6,3,1,0,3,-1,1,-1,-1,1,25,29,13,9,26,16,44,44,44,2
5,1,0,1,1,1,-1,-1,-1,1,15,21,0,16,34,44,44,44,44,1
5,1,0,1,1,1,1,-1,-1,1,8,3,31,12,14,44,44,44,44,2
4,1,3,2,0,0,-1,-1,1,1,30,15,16,5,44,44,44,44,44,1
4,1,3,2,0,-1,-1,-1,-1,1,23,21,25,26,44,44,44,44,44,3
3,1,0,3,1,-1,-1,-1,-1,1,0,30,27,44,44,44,44,44,44,0
3,2,0,3,1,1,1,-1,-1,1,18,19,34,44,44,44,44,44,44,2
2,0,2,0,0,-1,-1,0,0,1,29,24,44,44,44,44,44,44,44,0
2,0,2,0,0,0,-1,0,0,1,20,0,44,44,44,44,44,44,44,1
2,0,2,0,0,-1,-1,0,-1,1,4,11,44,44,44,44,44,44,44,3
1,0,2,1,3,-1,-1,1,1,1,22,44,44,44,44,44,44,44,44,0
1,0,2,1,3,0,-1,1,1,1,1,44,44,44,44,44,44,44,44,1
1,1,2,1,3,-1,-1,1,-1,1,26,44,44,44,44,44,44,44,44,3
9,1,0,0,3,-1,-1,-1,-1,1,24,12,25,30,2,1,16,31,8,0
1,0,3,2,1,1,-1,-1,0,1,1,44,44,44,44,44,44,44,44,1
1,0,3,2,1,1,0,-1,0,1,6,44,44,44,44,44,44,44,44,2
2,0,3,3,2,-1,-1,-1,1,1,25,9,44,44,44,44,44,44,44,0
2,1,3,3,2,0,-1,-1,1,1,34,1,44,44,44,44,44,44,44,1
2,1,3,3,2,-1,-1,-1,-1,1,13,20,44,44,44,44,44,44,44,3
3,0,3,0,1,1,-1,-1,0,1,3,21,33,44,44,44,44,44,44,1
3,0,3,0,1,-1,-1,-1,-1,1,23,18,6,44,44,44,44,44,44,3
4,0,0,1,0,-1,-1,-1,-1,1,12,2,20,29,44,44,44,44,44,0
4,1,0,1,0,0,-1,-1,-1,1,3,5,18,15,44,44,44,44,44,1
5,1,2,2,2,-1,-1,1,1,1,26,24,8,18,6,44,44,44,44,0
5,1,2,2,2,-1,-1,-1,-1,1,29,10,9,19,32,44,44,44,44,2
5,1,2,2,2,-1,-1,1,-1,1,17,14,25,4,3,44,44,44,44,3
6,0,1,3,1,-1,-1,-1,-1,1,21,2,17,29,0,1,44,44,44,1
7,1,0,0,0,1,-1,-1,-1,1,7,3,30,5,33,0,1,44,44,1
8,0,0,1,4,-1,-1,-1,-1,1,29,30,20,10,22,11,14,26,44,0
9,1,3,3,4,0,-1,-1,6,1,6,28,4,10,23,34,2,1,17,1
9,0,3,1,4,2,-1,-1,3,1,13,11,26,6,24,9,27,21,19,1
8,0,3,2,2,-1,-1,-1,3,1,30,16,7,5,33,11,19,2,44,0
8,3,3,2,2,-1,-1,-1,-1,1,0,21,17,20,22,23,27,26,44,3
7,1,1,3,3,-1,1,0,3,1,2,17,3,21,30,20,4,44,44,0
7,1,1,3,3,-1,-1,-1,-1,1,7,23,26,0,29,18,11,44,44,1
5,1,0,1,0,-1,-1,-1,-1,1,15,16,24,3,30,44,44,44,44,0
5,0,0,1,0,1,2,4,-1,1,4,13,12,32,5,44,44,44,44,3
4,1,1,2,0,-1,-1,-1,-1,1,8,24,32,34,44,44,44,44,44,1
4,1,1,2,0,-1,1,-1,-1,1,20,34,33,10,44,44,44,44,44,2
4,1,1,2,0,-1,1,1,-1,1,14,25,31,23,44,44,44,44,44,3
3,0,0,3,0,1,-1,-1,-1,1,13,28,4,44,44,44,44,44,44,1
3,1,0,3,0,1,0,-1,-1,1,33,20,6,44,44,44,44,44,44,2
2,0,0,0,2,-1,-1,-1,-1,1,8,16,44,44,44,44,44,44,44,0
1,0,1,1,2,-1,0,1,1,1,22,44,44,44,44,44,44,44,44,0
1,0,1,1,2,-1,-1,-1,-1,1,19,44,44,44,44,44,44,44,44,1
1,1,1,1,2,-1,0,-1,-1,1,31,44,44,44,44,44,44,44,44,2
9,2,2,2,2,-1,-1,9,-1,1,24,5,2,4,15,0,32,9,22,3
9,2,3,3,2,-1,-1,-1,1,1,12,14,23,30,34,11,22,17,34,0
9,0,2,0,2,3,-1,7,6,1,25,27,30,33,2,10,15,6,26,1
9,2,0,1,2,2,2,8,-1,1,17,9,10,27,28,4,29,33,8,3
1,0,3,2,4,-1,-1,-1,0,1,2,44,44,44,44,44,44,44,44,0
1,0,3,2,4,0,-1,-1,0,1,19,44,44,44,44,44,44,44,44,1
3,0,1,0,0,-1,0,0,0,1,0,5,8,44,44,44,44,44,44,0
3,0,1,0,0,-1,-1,-1,-1,1,9,13,28,44,44,44,44,44,44,1
3,0,1,0,0,-1,0,-1,-1,1,19,25,1,44,44,44,44,44,44,2
4,1,3,1,1,0,-1,-1,2,1,4,19,3,1,44,44,44,44,44,1
4,2,3,1,1,0,1,-1,2,1,29,34,26,18,44,44,44,44,44,2
6,0,1,3,4,-1,-1,-1,-1,1,8,29,10,33,13,1,44,44,44,1
6,0,1,3,4,-1,0,3,-1,1,6,9,12,4,3,5,44,44,44,3
7,1,0,0,1,0,-1,-1,-1,1,31,22,13,17,25,0,16,44,44,1
8,0,0,1,0,-1,-1,-1,-1,1,29,33,10,1,25,19,8,24,44,0
9,0,1,2,0,-1,-1,-1,-1,1,10,12,14,16,23,5,8,33,24,1
9,2,1,0,0,-1,1,6,-1,1,25,18,11,29,9,33,24,5,12,3
5,0,2,1,3,-1,-1,1,4,1,10,26,8,5,22,44,44,44,44,0
4,0,2,2,1,1,-1,2,3,1,22,25,3,15,44,44,44,44,44,1
4,2,2,2,1,-1,-1,-1,-1,1,4,24,34,17,44,44,44,44,44,2
3,0,0,3,2,1,-1,-1,-1,1,22,17,1,44,44,44,44,44,44,1
2,1,2,0,2,-1,-1,1,2,1,23,32,44,44,44,44,44,44,44,0
2,1,2,0,2,-1,-1,-1,-1,1,31,30,44,44,44,44,44,44,44,2
1,0,0,1,1,0,-1,-1,-1,1,26,44,44,44,44,44,44,44,44,1
9,1,0,2,1,1,-1,-1,-1,1,0,24,8,9,7,6,13,22,19,1
9,3,3,3,1,1,-1,-1,9,1,19,30,7,1,8,10,23,31,26,1
9,2,0,0,1,1,-1,-1,-1,1,13,24,11,3,2,31,34,14,16,1
1,1,1,0,0,-1,-1,-1,-1,1,30,44,44,44,44,44,44,44,44,1
1,0,1,0,0,-1,1,-1,-1,1,6,44,44,44,44,44,44,44,44,2
1,0,1,0,0,-1,1,0,-1,1,2,44,44,44,44,44,44,44,44,3
2,0,1,1,2,-1,-1,-1,-1,1,18,10,44,44,44,44,44,44,44,1
2,0,1,1,2,-1,0,-1,-1,1,33,3,44,44,44,44,44,44,44,2
2,2,1,1,2,-1,0,0,-1,1,17,34,44,44,44,44,44,44,44,3
3,1,3,2,3,-1,-1,-1,1,1,1,34,12,44,44,44,44,44,44,0
3,0,3,2,3,1,-1,-1,1,1,2,22,11,44,44,44,44,44,44,1
4,1,2,3,1,-1,-1,2,4,1,9,34,24,7,44,44,44,44,44,0
6,0,0,1,4,-1,-1,-1,-1,1,10,15,0,7,22,11,44,44,44,0
7,1,3,2,2,1,-1,-1,5,1,2,17,30,0,34,18,1,44,44,1
8,1,3,3,2,-1,-1,-1,5,1,34,6,8,11,30,9,14,3,44,0
8,2,3,3,2,1,-1,-1,5,1,24,1,23,2,10,26,12,34,44,1
9,1,2,0,2,-1,-1,5,8,1,10,13,27,7,32,30,3,8,18,0
9,2,2,0,2,1,-1,5,8,1,4,15,34,34,19,29,2,22,17,1
9,0,3,1,2,3,-1,-1,1,1,4,3,17,18,2,5,30,33,16,1
9,0,0,3,2,2,-1,-1,-1,1,26,22,27,9,29,0,2,7,17,1
8,0,2,0,3,0,-1,4,2,1,15,7,8,1,19,32,28,16,44,1
6,1,0,2,0,1,-1,-1,-1,1,19,33,30,5,0,17,44,44,44,1
6,1,0,2,0,1,1,2,-1,1,34,8,11,12,26,9,44,44,44,3
4,1,0,0,1,2,-1,-1,-1,1,2,22,34,16,44,44,44,44,44,1
4,2,0,0,1,2,1,-1,-1,1,20,21,13,14,44,44,44,44,44,2
3,2,0,1,0,1,0,-1,-1,1,21,24,3,44,44,44,44,44,44,2
2,0,2,2,0,-1,-1,1,2,1,11,21,44,44,44,44,44,44,44,0
2,0,2,2,0,0,-1,1,2,1,20,28,44,44,44,44,44,44,44,1
1,0,2,3,1,-1,-1,0,0,1,5,44,44,44,44,44,44,44,44,0
1,0,2,3,1,-1,-1,0,-1,1,22,44,44,44,44,44,44,44,44,3
9,0,1,1,1,-1,2,0,6,1,28,32,16,11,7,4,34,8,13,0
9,1,1,2,1,-1,1,2,4,1,16,12,20,34,28,3,8,34,4,0
9,1,1,2,1,-1,-1,-1,-1,1,24,30,2,14,21,19,5,10,1,1
9,2,1,2,1,-1,1,-1,-1,1,27,26,17,13,18,33,0,15,29,2
9,1,3,3,1,0,-1,-1,5,1,16,17,7,14,0,1,18,8,31,1
1,0,2,1,1,-1,-1,1,0,1,3,44,44,44,44,44,44,44,44,0
1,0,2,1,1,0,-1,1,0,1,2,44,44,44,44,44,44,44,44,1
2,0,3,2,2,1,-1,-1,2,1,7,10,44,44,44,44,44,44,44,1
4,1,2,0,3,-1,-1,0,4,1,28,31,25,23,44,44,44,44,44,0
4,0,2,0,3,1,-1,0,4,1,26,16,22,3,44,44,44,44,44,1
6,1,1,2,1,-1,1,5,3,1,18,2,1,31,28,15,44,44,44,0
6,1,1,2,1,-1,-1,-1,-1,1,9,5,34,10,16,24,44,44,44,1
7,1,2,3,1,-1,-1,-1,-1,1,33,18,29,22,17,28,24,44,44,2
8,1,0,0,1,-1,-1,-1,-1,1,0,23,29,20,12,5,15,24,44,0
8,2,0,0,1,1,1,-1,-1,1,7,8,9,2,26,16,6,11,44,2
8,2,0,0,1,1,1,2,-1,1,18,4,25,10,34,32,13,1,44,3
9,1,2,1,1,-1,-1,3,8,1,15,8,34,33,18,13,6,1,20,0
9,2,1,2,1,-1,-1,-1,-1,1,12,31,6,18,4,34,5,14,22,1
9,1,1,0,1,-1,-1,-1,-1,1,10,19,13,2,12,21,3,18,7,1
7,2,2,2,0,-1,-1,-1,-1,1,34,17,21,30,25,8,29,44,44,2
5,1,0,0,3,1,-1,-1,-1,1,26,25,30,0,13,44,44,44,44,1
4,0,0,1,3,-1,-1,-1,-1,1,26,5,2,0,44,44,44,44,44,0
4,0,0,1,3,0,0,-1,-1,1,18,24,21,10,44,44,44,44,44,2
3,1,3,2,1,-1,-1,-1,2,1,19,10,32,44,44,44,44,44,44,0
3,0,3,2,1,1,1,-1,2,1,17,34,30,44,44,44,44,44,44,2
2,0,1,3,2,-1,0,0,0,1,31,6,44,44,44,44,44,44,44,0
2,0,1,3,2,-1,-1,-1,-1,1,5,9,44,44,44,44,44,44,44,1
2,0,1,3,2,-1,0,0,-1,1,10,2,44,44,44,44,44,44,44,3
1,0,2,0,0,0,-1,1,0,1,4,44,44,44,44,44,44,44,44,1
1,0,2,0,0,-1,-1,1,-1,1,32,44,44,44,44,44,44,44,44,3
9,3,0,0,0,2,2,1,-1,1,16,34,0,24,12,10,18,27,19,3
1,0,2,1,0,-1,-1,0,0,1,25,44,44,44,44,44,44,44,44,0
1,0,2,1,0,0,-1,0,0,1,28,44,44,44,44,44,44,44,44,1
1,0,2,1,0,-1,-1,0,-1,1,7,44,44,44,44,44,44,44,44,3
2,0,2,2,3,-1,-1,1,1,1,32,0,44,44,44,44,44,44,44,0
2,0,2,2,3,0,-1,1,1,1,26,17,44,44,44,44,44,44,44,1
2,1,2,2,3,-1,-1,-1,-1,1,34,19,44,44,44,44,44,44,44,2
2,1,2,2,3,-1,-1,1,-1,1,20,23,44,44,44,44,44,44,44,3
3,0,3,3,0,-1,-1,-1,0,1,17,3,31,44,44,44,44,44,44,0
4,0,3,0,3,-1,-1,-1,1,1,16,19,14,3,44,44,44,44,44,0
5,1,1,1,0,-1,2,-1,-1,1,20,10,15,4,28,44,44,44,44,2
6,0,1,2,3,-1,1,1,1,1,7,9,5,3,2,12,44,44,44,0
7,0,2,3,3,-1,-1,0,5,1,30,22,9,27,14,4,12,44,44,0
7,5,2,3,3,-1,-1,0,-1,1,10,29,20,7,6,5,28,44,44,3
